[00:05:15.562] 994022 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:15.562] 994022 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:15.562] 994022 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:15.683] 994037 17.64 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:15.683] 994037 17.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:15.765] 994048 16.39 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:15.813] 994054 15.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:16.018] 994083 12.09 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:16.564] 994161 7.94 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.701/4.2 ms, Frame: 1.0/7.213/17.7 ms, FPS: 138.642 (initial: 144.000). Nodes:
[00:05:16.564] 994161 7.96 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:16.564] 994161 7.97 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:16.564] 994161 7.97 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:16.756] 994188 13.88 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:17.238] 994256 16.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:17.283] 994262 13.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:17.569] 994304 6.97 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.4/0.654/4.0 ms, Frame: 1.1/7.024/16.4 ms, FPS: 142.366 (initial: 144.000). Nodes:
[00:05:17.569] 994304 7.00 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:17.569] 994304 7.00 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:17.569] 994304 7.01 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:17.636] 994312 19.01 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:17.636] 994312 19.03 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:18.149] 994385 10.40 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:18.357] 994413 17.64 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:18.357] 994413 17.67 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:18.569] 994444 7.00 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.3/0.678/3.3 ms, Frame: 1.1/7.143/19.0 ms, FPS: 139.990 (initial: 144.000). Nodes:
[00:05:18.569] 994444 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:18.569] 994444 7.03 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:18.881] 994487 14.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:18.947] 994496 10.39 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:19.476] 994571 11.56 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:19.569] 994585 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.666/3.3 ms, Frame: 1.0/7.093/15.1 ms, FPS: 140.985 (initial: 144.000). Nodes:
[00:05:19.569] 994585 7.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:19.569] 994585 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:19.681] 994599 15.29 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:19.746] 994608 10.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:19.947] 994636 15.18 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:20.164] 994666 12.22 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:20.340] 994690 14.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:20.417] 994700 15.13 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:20.479] 994708 13.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:20.576] 994723 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.4/0.677/4.0 ms, Frame: 0.9/7.297/15.5 ms, FPS: 137.043 (initial: 144.000). Nodes:
[00:05:20.576] 994723 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:20.576] 994723 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.2 ms)
[00:05:20.576] 994723 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:21.430] 994844 13.31 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:21.746] 994889 10.13 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:21.938] 994915 15.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:22.037] 994929 9.51 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:22.148] 994944 16.59 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:22.485] 994991 13.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:22.583] 995006 7.21 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.4/0.685/3.3 ms, Frame: 1.1/7.195/16.6 ms, FPS: 138.981 (initial: 144.000). Nodes:
[00:05:22.583] 995006 7.24 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:22.583] 995006 7.25 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:22.583] 995006 7.26 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:22.882] 995047 14.11 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:22.948] 995056 11.01 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:23.220] 995094 12.04 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:23.590] 995148 7.02 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.3/0.659/3.3 ms, Frame: 0.9/7.091/15.5 ms, FPS: 141.024 (initial: 144.000). Nodes:
[00:05:23.590] 995148 7.03 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:23.590] 995148 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:23.590] 995148 7.04 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:23.746] 995169 9.69 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.021] 995207 13.65 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.148] 995225 15.94 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.358] 995254 17.23 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.488] 995270 23.21 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:24.488] 995270 23.23 Root/Context1 (Canvas.cpp,330) | 3 frames dropped!
[00:05:24.548] 995277 13.41 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.590] 995284 6.99 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.3/0.703/3.5 ms, Frame: 0.8/7.353/23.2 ms, FPS: 135.991 (initial: 144.000). Nodes:
[00:05:24.590] 995284 7.01 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:24.590] 995284 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:24.590] 995284 7.02 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:24.819] 995315 13.64 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:24.948] 995333 10.03 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:25.094] 995353 17.65 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:25.094] 995353 17.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:25.597] 995426 7.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.689/3.9 ms, Frame: 1.2/7.091/17.7 ms, FPS: 141.015 (initial: 144.000). Nodes:
[00:05:25.597] 995426 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:25.597] 995426 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:25.684] 995436 17.29 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:26.020] 995483 12.47 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:26.150] 995501 17.88 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:26.150] 995501 17.90 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:26.420] 995539 9.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:26.599] 995565 8.26 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 5 frames dropped. Process: 0.3/0.689/3.5 ms, Frame: 1.1/7.204/17.9 ms, FPS: 138.821 (initial: 144.000). Nodes:
[00:05:26.599] 995565 8.27 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:26.599] 995565 8.28 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:26.599] 995565 8.28 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:26.821] 995595 15.36 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:26.892] 995605 9.57 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:26.947] 995612 15.77 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:27.607] 995706 9.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:27.607] 995706 9.79 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.3/0.704/3.4 ms, Frame: 0.9/7.153/15.8 ms, FPS: 139.802 (initial: 144.000). Nodes:
[00:05:27.607] 995706 9.79 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:27.607] 995706 9.80 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:27.681] 995715 13.89 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:27.747] 995724 10.85 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:27.829] 995735 16.50 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.082] 995770 12.38 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.228] 995790 12.71 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.436] 995819 18.50 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:28.436] 995819 18.54 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.612] 995844 14.73 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 6 frames dropped. Process: 0.3/0.676/3.3 ms, Frame: 1.2/7.282/18.6 ms, FPS: 137.322 (initial: 144.000). Nodes:
[00:05:28.612] 995844 14.77 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:28.612] 995844 14.78 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:28.612] 995844 14.78 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:28.738] 995861 14.99 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.821] 995872 14.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:28.892] 995882 9.31 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:29.285] 995937 12.63 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:29.618] 995985 13.52 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.705/3.3 ms, Frame: 1.4/7.133/15.0 ms, FPS: 140.184 (initial: 144.000). Nodes:
[00:05:29.618] 995985 13.54 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:29.618] 995985 13.55 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:29.618] 995985 13.55 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:29.748] 996003 10.97 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.228] 996071 11.95 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.419] 996098 15.94 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.565] 996118 7.74 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.619] 996126 6.24 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 3 frames dropped. Process: 0.4/0.659/3.3 ms, Frame: 1.0/7.096/16.0 ms, FPS: 140.932 (initial: 144.000). Nodes:
[00:05:30.619] 996126 6.26 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:30.619] 996126 6.27 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:30.819] 996153 12.47 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.940] 996170 9.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:30.965] 996172 19.22 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:30.965] 996172 19.25 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:31.285] 996217 12.61 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:31.619] 996266 0.98 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.683/3.4 ms, Frame: 0.9/7.144/19.3 ms, FPS: 139.975 (initial: 144.000). Nodes:
[00:05:31.619] 996266 1.00 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:31.619] 996266 1.00 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:31.619] 996266 1.01 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:31.747] 996283 10.07 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:31.883] 996301 13.95 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:32.564] 996398 14.10 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:32.630] 996407 10.59 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:32.630] 996407 10.68 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.3/0.659/3.4 ms, Frame: 1.7/7.167/14.9 ms, FPS: 139.532 (initial: 144.000). Nodes:
[00:05:32.630] 996407 10.70 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.3 ms)
[00:05:32.630] 996407 10.71 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:32.630] 996407 10.71 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:32.900] 996445 17.24 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.068] 996468 11.34 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.079] 996469 11.46 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.094] 996470 14.98 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.156] 996478 15.87 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.288] 996496 9.15 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.363] 996505 14.25 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.420] 996513 9.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.641] 996544 14.39 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.4/0.685/3.4 ms, Frame: 1.2/7.378/17.3 ms, FPS: 135.542 (initial: 144.000). Nodes:
[00:05:33.641] 996544 14.42 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:33.641] 996544 14.42 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:33.641] 996544 14.43 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:33.701] 996552 12.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.829] 996570 15.43 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:33.892] 996578 16.05 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:34.101] 996606 19.57 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:34.101] 996606 19.59 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:34.629] 996681 9.57 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:34.647] 996684 7.10 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.3/0.674/3.9 ms, Frame: 0.8/7.190/19.6 ms, FPS: 139.083 (initial: 144.000). Nodes:
[00:05:34.647] 996684 7.13 Root/Context1 (FrameProfiler.cpp,142) | ContentManager (0.1 ms)
[00:05:34.647] 996684 7.14 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (2.8 ms)
[00:05:34.647] 996684 7.14 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:34.647] 996684 7.15 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:34.756] 996698 18.48 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:34.756] 996698 18.52 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:34.872] 996714 9.25 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:35.073] 996742 16.60 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:35.092] 996743 18.69 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:35.092] 996743 18.72 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:35.157] 996752 9.38 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:35.365] 996780 16.01 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:35.621] 996816 16.00 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:35.648] 996820 7.39 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.3/0.674/3.3 ms, Frame: 1.1/7.356/18.7 ms, FPS: 135.942 (initial: 144.000). Nodes:
[00:05:35.648] 996820 7.41 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.1 ms)
[00:05:35.648] 996820 7.42 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:35.648] 996820 7.42 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:36.102] 996884 9.96 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:36.163] 996892 15.76 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:36.291] 996909 18.75 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:36.291] 996909 18.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:36.499] 996938 18.68 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:36.499] 996938 18.70 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:36.600] 996952 8.49 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:36.654] 996960 6.93 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.4/0.679/3.3 ms, Frame: 0.9/7.190/18.8 ms, FPS: 139.080 (initial: 144.000). Nodes:
[00:05:36.654] 996960 6.95 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:36.654] 996960 6.96 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:36.654] 996960 6.96 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:36.871] 996990 8.74 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.093] 997020 14.80 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.156] 997029 8.14 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.197] 997034 15.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.364] 997056 15.63 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:37.556] 997082 12.90 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.622] 997091 15.81 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:37.655] 997096 7.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 8 frames dropped. Process: 0.4/0.713/4.2 ms, Frame: 1.0/7.354/15.8 ms, FPS: 135.986 (initial: 144.000). Nodes:
[00:05:37.655] 997096 7.07 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:37.655] 997096 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:37.655] 997096 7.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:37.894] 997129 10.33 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:38.231] 997176 14.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:38.276] 997182 10.50 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:38.404] 997199 13.30 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:38.664] 997237 9.92 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 4 frames dropped. Process: 0.3/0.700/3.7 ms, Frame: 0.9/7.162/15.0 ms, FPS: 139.626 (initial: 144.000). Nodes:
[00:05:38.664] 997237 9.95 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:38.664] 997237 9.96 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:38.664] 997237 9.97 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:39.139] 997304 12.48 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:39.669] 997380 7.01 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 1 frames dropped. Process: 0.3/0.670/3.7 ms, Frame: 0.8/7.022/14.5 ms, FPS: 142.412 (initial: 144.000). Nodes:
[00:05:39.669] 997380 7.04 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:39.669] 997380 7.05 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:39.669] 997380 7.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:39.683] 997381 14.36 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:39.746] 997389 15.09 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:39.812] 997398 11.41 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:40.092] 997437 15.80 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:40.148] 997444 14.02 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:40.209] 997452 12.63 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:40.484] 997490 16.72 Root/Context1 (Canvas.cpp,330) | 2 frames dropped!
[00:05:40.669] 997517 1.04 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 7 frames dropped. Process: 0.4/0.684/3.4 ms, Frame: 1.0/7.304/16.7 ms, FPS: 136.906 (initial: 144.000). Nodes:
[00:05:40.669] 997517 1.05 Root/Context1 (FrameProfiler.cpp,142) | PreProcessFunctions (0.1 ms)
[00:05:40.669] 997517 1.06 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:40.669] 997517 1.06 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:40.694] 997519 11.35 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:40.946] 997554 13.66 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:41.682] 997660 13.64 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.681/3.9 ms, Frame: 0.9/7.083/14.0 ms, FPS: 141.177 (initial: 144.000). Nodes:
[00:05:41.682] 997660 13.66 Root/Context1 (FrameProfiler.cpp,142) | PreProcessFunctions (0.1 ms)
[00:05:41.682] 997660 13.67 Root/Context1 (FrameProfiler.cpp,142) | ProcessEvents (0.2 ms)
[00:05:41.682] 997660 13.67 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:41.682] 997660 13.68 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:41.957] 997699 17.08 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:42.420] 997765 15.48 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:42.484] 997773 16.34 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:42.683] 997802 4.05 Root/Context1 (FrameProfiler.cpp,140) | WARNING: 2 frames dropped. Process: 0.4/0.687/3.3 ms, Frame: 1.4/7.045/17.1 ms, FPS: 141.939 (initial: 144.000). Nodes:
[00:05:42.683] 997802 4.07 Root/Context1 (FrameProfiler.cpp,142) | Root/Context1 (0.1 ms)
[00:05:42.683] 997802 4.08 Root/Context1 (FrameProfiler.cpp,142) | Root/IntAsJson (0.1 ms)
[00:05:42.683] 997802 4.08 Root/Context1 (FrameProfiler.cpp,142) | Root/SplitTitleAuthor (0.1 ms)
[00:05:42.838] 997823 16.28 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:43.235] 997879 17.77 Root/Context1 (Canvas.cpp,296) | Frames missed due to LAG: 2
[00:05:43.235] 997879 17.79 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:43.347] 997894 11.82 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
[00:05:43.427] 997905 15.04 Root/Context1 (Canvas.cpp,330) | 1 frames dropped!
